Source,Destination,Item name,Extension,Item size (bytes),Type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name,Server error message
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\Fence Banner\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/Fence Banner/Thumbs.db","Thumbs.db",".db","8704","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b2f3e9de-a510-56f9-a2ed-932dd8a21f4e","b2f3e9de-a510-56f9-a2ed-932dd8a21f4e","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\flashImages\desktop.ini","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/flashImages/desktop.ini","desktop.ini",".ini","56","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6d73f7cf-948d-5f85-a6b2-15f6cb305954","6d73f7cf-948d-5f85-a6b2-15f6cb305954","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\flashImages\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/flashImages/Thumbs.db","Thumbs.db",".db","8192","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","9fc827d6-1b6b-51a6-87a0-0a823e51553e","9fc827d6-1b6b-51a6-87a0-0a823e51553e","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\Floor Plans\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/Floor Plans/Thumbs.db","Thumbs.db",".db","146432","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","ea17889d-a186-51ee-bda2-072ad0e76878","ea17889d-a186-51ee-bda2-072ad0e76878","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\images\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/images/Thumbs.db","Thumbs.db",".db","8192","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","93b77811-63c1-5dee-9dad-24bfd443aaf7","93b77811-63c1-5dee-9dad-24bfd443aaf7","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\map\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/map/Thumbs.db","Thumbs.db",".db","331264","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","699c92cc-8b95-5805-8e13-fc96e8088956","699c92cc-8b95-5805-8e13-fc96e8088956","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\move\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/move/Thumbs.db","Thumbs.db",".db","7680","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","7f290838-f3eb-583a-95e1-b0a04b2563ba","7f290838-f3eb-583a-95e1-b0a04b2563ba","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\Teneriffe Realty_OLD FOLDER\Teneriffe Realty_tf\_notes\dwsync.xml","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/Teneriffe Realty_OLD FOLDER/Teneriffe Realty_tf/_notes/dwsync.xml","dwsync.xml",".xml","3032","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b5ad49bd-311e-50b2-ad4a-ec96204b5bef","b5ad49bd-311e-50b2-ad4a-ec96204b5bef","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_181_Twitter_Facebook_icons_inv\REF\TR_Facebook_icon_Ref\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_181_Twitter_Facebook_icons_inv/REF/TR_Facebook_icon_Ref/Thumbs.db","Thumbs.db",".db","85504","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","11235859-61d5-5c6e-9524-298bdcdd1599","11235859-61d5-5c6e-9524-298bdcdd1599","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_2011 Staff Photos\20110225 Teneriffe Realty\LRG JPG\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_2011 Staff Photos/20110225 Teneriffe Realty/LRG JPG/Thumbs.db","Thumbs.db",".db","1358848","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","0ab8de00-2fd0-5894-b544-d30cf6291465","0ab8de00-2fd0-5894-b544-d30cf6291465","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_2011 Staff Photos\20110226 Teneriffe Realty\LRG JPG\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_2011 Staff Photos/20110226 Teneriffe Realty/LRG JPG/Thumbs.db","Thumbs.db",".db","315392","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b60cb34d-d593-5f55-85b7-3b7df2e86a81","b60cb34d-d593-5f55-85b7-3b7df2e86a81","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_259_Village News_2nd March_INV\Half Page Ads\First Half Page Ad\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_259_Village News_2nd March_INV/Half Page Ads/First Half Page Ad/Thumbs.db","Thumbs.db",".db","40448","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","d3441eaa-fbb2-596e-9671-162c1ff50bd8","d3441eaa-fbb2-596e-9671-162c1ff50bd8","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_259_Village News_2nd March_INV\Half Page Ads\Second Half Page Ad\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_259_Village News_2nd March_INV/Half Page Ads/Second Half Page Ad/Thumbs.db","Thumbs.db",".db","35328","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4b751e48-666e-5471-89f8-7431601794de","4b751e48-666e-5471-89f8-7431601794de","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_26 Flash banners for Realestate\Banner 1\Files sent to Realestate\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_26 Flash banners for Realestate/Banner 1/Files sent to Realestate/Thumbs.db","Thumbs.db",".db","5120","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","87183fc7-1b08-50f6-94c7-6b7cb99c98aa","87183fc7-1b08-50f6-94c7-6b7cb99c98aa","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_26 Flash banners for Realestate\Banner 2\images\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_26 Flash banners for Realestate/Banner 2/images/Thumbs.db","Thumbs.db",".db","6144","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","7a72501c-3a9f-56ca-86be-a0e31785d4c1","7a72501c-3a9f-56ca-86be-a0e31785d4c1","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_26 Flash banners for Realestate\Banner 2\Sent to Realestate\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_26 Flash banners for Realestate/Banner 2/Sent to Realestate/Thumbs.db","Thumbs.db",".db","5120","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6fe30629-8884-59d0-93df-7072c33334c8","6fe30629-8884-59d0-93df-7072c33334c8","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_286_Refinery_Half Fold_Brochure_INV\Images\Disc 1\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_286_Refinery_Half Fold_Brochure_INV/Images/Disc 1/Thumbs.db","Thumbs.db",".db","120832","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","c9622a68-df4c-5f21-803f-210abbe59ef4","c9622a68-df4c-5f21-803f-210abbe59ef4","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_286_Refinery_Half Fold_Brochure_INV\Images\Disc 2 - Richies Shots\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_286_Refinery_Half Fold_Brochure_INV/Images/Disc 2 - Richies Shots/Thumbs.db","Thumbs.db",".db","371712","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6629f0f5-1dd6-5d17-ade0-c4a86c3c9f30","6629f0f5-1dd6-5d17-ade0-c4a86c3c9f30","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_286_Refinery_Half Fold_Brochure_INV\Images\Refinery Logo\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_286_Refinery_Half Fold_Brochure_INV/Images/Refinery Logo/Thumbs.db","Thumbs.db",".db","14336","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","54383200-f9a6-53e2-8612-9eb6ee2e2db5","54383200-f9a6-53e2-8612-9eb6ee2e2db5","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_286_Refinery_Half Fold_Brochure_INV\Images\Selected Shots\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_286_Refinery_Half Fold_Brochure_INV/Images/Selected Shots/Thumbs.db","Thumbs.db",".db","294912","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","dd1f4bf9-2096-579e-a2cb-f857c7214259","dd1f4bf9-2096-579e-a2cb-f857c7214259","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_292_Refinery_CourierMail_190x263_Wk2_INV\TR_292_Refinery_CourierMail_190mmx263_WEEK2_WIP Folder\Links\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_292_Refinery_CourierMail_190x263_Wk2_INV/TR_292_Refinery_CourierMail_190mmx263_WEEK2_WIP Folder/Links/Thumbs.db","Thumbs.db",".db","26624","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4b67cac7-7a06-5b27-bfad-ff88787c7695","4b67cac7-7a06-5b27-bfad-ff88787c7695","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_57_Video Wall_INV\lores istock\gym icon\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_57_Video Wall_INV/lores istock/gym icon/Thumbs.db","Thumbs.db",".db","35328","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","cb7ad7fc-4aa0-5adf-999e-d90c89c6fcc6","cb7ad7fc-4aa0-5adf-999e-d90c89c6fcc6","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_57_Video Wall_INV\lores istock\park icon\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_57_Video Wall_INV/lores istock/park icon/Thumbs.db","Thumbs.db",".db","33280","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","bbbb98e1-a1e6-5ec7-88e7-2e6f4d78a942","bbbb98e1-a1e6-5ec7-88e7-2e6f4d78a942","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_57_Video Wall_INV\lores istock\shops icon\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_57_Video Wall_INV/lores istock/shops icon/Thumbs.db","Thumbs.db",".db","30208","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e5c26b97-5bc1-58cc-9e94-a9e3dff93146","e5c26b97-5bc1-58cc-9e94-a9e3dff93146","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_82_5 Secrets_Selling_Brochure_INV\HIRES Images\teneriffe images\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_82_5 Secrets_Selling_Brochure_INV/HIRES Images/teneriffe images/Thumbs.db","Thumbs.db",".db","87040","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e0597fce-965c-5acf-926c-9999895aab09","e0597fce-965c-5acf-926c-9999895aab09","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_92_Teneriffe Realty Corp Folder_INV\client supplied\woolstore buildings\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_92_Teneriffe Realty Corp Folder_INV/client supplied/woolstore buildings/Thumbs.db","Thumbs.db",".db","175104","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b177081f-b7e2-51a8-b62f-ee2247ced9d2","b177081f-b7e2-51a8-b62f-ee2247ced9d2","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_92_Teneriffe Realty Corp Folder_INV\Teneriffe General images\Images for interactive map\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_92_Teneriffe Realty Corp Folder_INV/Teneriffe General images/Images for interactive map/Thumbs.db","Thumbs.db",".db","331776","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","ad27fd34-0fd3-592f-97c8-03da9d9025b2","ad27fd34-0fd3-592f-97c8-03da9d9025b2","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_92_Teneriffe Realty Corp Folder_INV\Teneriffe General images\ten realty web\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_92_Teneriffe Realty Corp Folder_INV/Teneriffe General images/ten realty web/Thumbs.db","Thumbs.db",".db","154624","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b6746213-e760-5c6d-8fa6-548eb536a82e","b6746213-e760-5c6d-8fa6-548eb536a82e","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_92_Teneriffe Realty Corp Folder_INV\Teneriffe General images\teneriffe images various\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_92_Teneriffe Realty Corp Folder_INV/Teneriffe General images/teneriffe images various/Thumbs.db","Thumbs.db",".db","94208","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","800059b3-90fa-59d5-ad06-d925c971e3a6","800059b3-90fa-59d5-ad06-d925c971e3a6","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_92_Teneriffe Realty Corp Folder_INV\Teneriffe General images\Woolstore buildings\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_92_Teneriffe Realty Corp Folder_INV/Teneriffe General images/Woolstore buildings/Thumbs.db","Thumbs.db",".db","215552","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e2691a31-dc8a-5c98-b95a-fae01050e1cd","e2691a31-dc8a-5c98-b95a-fae01050e1cd","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_Staff_shots\Teneriffe Realty - high res\JPEG\.BridgeSort","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_Staff_shots/Teneriffe Realty - high res/JPEG/.BridgeSort",".BridgeSort",".BridgeSort","5855","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","ae4f5303-e0cd-5677-8c41-07bd4311fc29","ae4f5303-e0cd-5677-8c41-07bd4311fc29","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_Staff_shots\Teneriffe Realty - high res\JPEG\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_Staff_shots/Teneriffe Realty - high res/JPEG/Thumbs.db","Thumbs.db",".db","568320","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3ef1dbab-ef49-5b84-9581-f86bfe827d9e","3ef1dbab-ef49-5b84-9581-f86bfe827d9e","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Teneriffe Realty\TR_Staff_shots\Teneriffe Realty - low res\JPEG\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Teneriffe Realty/TR_Staff_shots/Teneriffe Realty - low res/JPEG/Thumbs.db","Thumbs.db",".db","805376","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","1f8e06eb-953f-52fd-adb6-32194e74cb8d","1f8e06eb-953f-52fd-adb6-32194e74cb8d","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Westfield\Card Concepts\lores Istock\fashion\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Westfield/Card Concepts/lores Istock/fashion/Thumbs.db","Thumbs.db",".db","184832","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","2be74f3d-4f94-52e8-9ac2-c4bec3aaaba4","2be74f3d-4f94-52e8-9ac2-c4bec3aaaba4","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design EML\Archive\EML Old Branding\Client Logos&Card Samples\Sample Artwork\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design EML/Archive/EML Old Branding/Client Logos&Card Samples/Sample Artwork/Thumbs.db","Thumbs.db",".db","534016","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","37408427-d6ee-5fcb-bcf5-bc36a792f98c","37408427-d6ee-5fcb-bcf5-bc36a792f98c","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design EML\Archive\EML Old Branding\Diagrams\Compliance\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design EML/Archive/EML Old Branding/Diagrams/Compliance/Thumbs.db","Thumbs.db",".db","164864","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","a1a29b32-5936-553f-964c-5affffc1d061","a1a29b32-5936-553f-964c-5affffc1d061","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design EML\Archive\EML Old Branding\Diagrams\Diagram Elements\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design EML/Archive/EML Old Branding/Diagrams/Diagram Elements/Thumbs.db","Thumbs.db",".db","267776","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","c0745126-1f8a-5644-83a2-e84185f1b0dc","c0745126-1f8a-5644-83a2-e84185f1b0dc","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design EML\Archive\EML Old Branding\Diagrams\Features\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design EML/Archive/EML Old Branding/Diagrams/Features/Thumbs.db","Thumbs.db",".db","230400","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e78dbc50-acc2-577e-8acd-41f6cb49ab1f","e78dbc50-acc2-577e-8acd-41f6cb49ab1f","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
